longitude,latitude,STOP_ID,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
-87.69957,42.02131,3621,DODGE,BRUMMEL,SB,NS,"93,97",,EVANSTON,Dodge & Brummel
-87.66838,41.91905,6015,ASHLAND,ELSTON,SB,NS,9,,CHICAGO,Ashland & Elston
-87.62565,41.74191,2451,LAFAYETTE,84TH STREET,SB,NS,29,,CHICAGO,Lafayette & 84th Street
-87.58736,41.79818,7178,LAKE PARK,54TH STREET,SB,NS,"15,28",,CHICAGO,Lake Park & 54th Street
-87.61655,41.80371,2217,KING DRIVE,50TH STREET,SB,FS,3,,CHICAGO,King Drive & 50th Street
-87.62745,41.87488,15052,STATE,betw HARRISON & IDA B WELLS DRIVE,NB,MB,"2,10,29,130,146,148",,CHICAGO,State & Harrison/Ida B Wells Drive
-87.70926,41.99913,15048,KEDZIE,ARTHUR,NB,NS,11,,CHICAGO,Kedzie & Arthur
-87.64905,41.96734,3775,MARINE DRIVE,4701 NORTH,NB,MB,"81,136,146",N81,CHICAGO,Marine Drive & Leland
-87.70463,42.01190,12040,TOUHY,SACRAMENTO,EB,NS,96,,CHICAGO,Touhy & Sacramento
-87.71087,41.87356,178,HARRISON,HOMAN,EB,NS,7,,CHICAGO,Harrison & Homan
-87.72263,41.94635,12513,ADDISON,HAMLIN,EB,NS,152,,CHICAGO,Addison & Hamlin
-87.67464,41.94684,12533,ADDISON,BROWN LINE STATION,EB,MB,152,,CHICAGO,Addison Brown Line Station
-87.66022,41.99813,1029,SHERIDAN 6400N,BROADWAY/DEVON,EB,FS,"136,147,151",0,CHICAGO,Sheridan & Broadway/Devon
-87.55724,41.76048,10963,75TH STREET,SOUTH SHORE,EB,NS,"N5,71,75",N5,CHICAGO,75th Street & South Shore
-87.54602,41.73738,9446,87TH STREET,BURLEY (west leg),EB,NS,87,,CHICAGO,87th Street & Burley
-87.65733,41.88154,436,MADISON,RACINE (west leg),EB,NS,20,N20,CHICAGO,Madison & Racine
-87.69316,41.77904,14855,63RD STREET,CALIFORNIA,EB,FS,63,N63,CHICAGO,63rd Street & California
-87.70582,41.69143,12390,111TH STREET,HOMAN,EB,NS,112,,CHICAGO,111th Street & Homan
-87.74295,41.80572,8128,CICERO,48TH STREET,NB,NS,"47,54B",,CHICAGO,Cicero & 48th Street
-87.74796,42.01439,10466,CICERO,SHERWIN,SB,NS,54A,,LINCOLNWOOD,Cicero & Sherwin
-87.71400,41.98853,11116,KIMBALL,THORNDALE,SB,NS,82,,CHICAGO,Kimball & Thorndale
-87.55250,41.72811,11951,EXCHANGE,92ND STREET,NEB,NS,"N5,95",N5,CHICAGO,Exchange & 92nd Street
-87.70042,41.92502,15045,MILWAUKEE,FULLERTON,NWB,FS,56,,CHICAGO,Milwaukee & Fullerton
-87.64160,41.92021,1402,LINCOLN,DICKENS/CLEVELAND,SEB,NS,37,,CHICAGO,Lincoln & Dickens/Cleveland
-87.75599,41.90231,17185,DIVISION,LARAMIE,WB,FS,70,,CHICAGO,Division & Laramie
-87.64355,41.72155,17433,95TH STREET,HALSTED,WB,FS,"N9,95,112",N9,CHICAGO,95th Street & Halsted
-87.58571,41.72242,17081,95TH STREET,STONY ISLAND,WB,FS,100,,CHICAGO,95th Street & Stony Island
-87.65220,41.96186,17045,MONTROSE,HAZEL,WB,NS,78,,CHICAGO,Montrose & Hazel
-87.68886,41.96494,8185,WESTERN,WILSON,SB,NS,49,N49,CHICAGO,Western & Wilson
-87.64409,41.92201,1401,LINCOLN,WEBSTER/GENEVA T./LARABEE,SEB,NS,37,,CHICAGO,Lincoln & Webster
-87.65766,41.84189,4475,ARCHER,LOOMIS/FULLER,SWB,NS,62,N62,CHICAGO,Archer & Loomis/Fuller
-87.64250,41.69244,3714,HALSTED,111TH STREET,SB,NS,"8A,108",,CHICAGO,Halsted & 111th Street
-87.77548,41.91433,9585,AUSTIN,CORTLAND,SB,NS,91,,CHICAGO,Austin & Cortland
-87.66628,41.85207,6331,BLUE ISLAND,ASHLAND/CERMAK,NEB,NS,60,N60,CHICAGO,Blue Island & Ashland/Cermak
-87.83667,41.97728,8562,CUMBERLAND,CATHERINE,SB,NT,81W,,CHICAGO,Cumberland & Catherine
-87.61528,41.76189,2242,KING DRIVE,73RD STREET,SB,FS,3,,CHICAGO,King Drive & 73rd Street
-87.65358,41.73602,14540,87TH STREET,RACINE,WB,FS,87,N87,CHICAGO,87th Street & Racine
-87.62038,41.89233,587,FAIRBANKS,OHIO,SB,FS,"2,120,121,66",N66,CHICAGO,Fairbanks & Ohio
-87.70587,41.86989,17417,KEDZIE,ARTHINGTON,SB,FS,52,,CHICAGO,Kedzie & Arthington
-87.64231,41.68703,3717,HALSTED,114TH STREET,SB,NS,"8A,108",,CHICAGO,Halsted & 114th Street
-87.67596,41.85444,15200,DAMEN,PINK LINE STATION,SB,MB,"50, 755",,CHICAGO,Damen Pink Line Station
-87.66408,41.95719,14439,CLARK,SOUTHPORT,SB,FS,22,N22,CHICAGO,Clark & Southport
-87.74756,42.02833,17675,SKOKIE,YELLOW LINE STATION,SB,MB,54A,,SKOKIE,Oakton Yellow Line Station
-87.70779,41.92989,11005,LOGAN SQUARE,BLUE LINE STATION,EB,TERM,76,,CHICAGO,Logan Square Blue Line Station
-87.70780,41.92990,17674,LOGAN SQUARE,BLUE LINE STATION,WB,TERM,76,,CHICAGO,Logan Square Blue Line Station
-87.73869,41.90239,1985,DIVISION,KILBOURN,EB,NS,70,,CHICAGO,Division & Kilbourn
-87.70414,42.02646,3616,OAKTON,HARTREY,EB,MT,97,,EVANSTON,Oakton & Hartrey
-87.59313,41.75130,2790,79TH STREET,KIMBARK,EB,NS,79,N79,CHICAGO,79th Street & Kimbark
-87.72282,41.86611,274,ROOSEVELT,SPRINGFIELD,EB,NS,12,,CHICAGO,Roosevelt & Springfield
-87.73839,41.89506,525,CHICAGO,KILBOURN (east leg),EB,NT,66,,CHICAGO,Chicago & Kilbourn
-87.66464,41.96887,3767,LAWRENCE,BEACON,EB,NS,81,N81,CHICAGO,Lawrence & Beacon
-87.73323,41.97540,4763,FOSTER,KEELER,EB,NS,92,,CHICAGO,Foster & Keeler
-87.69571,41.86250,4195,CALIFORNIA,14TH STREET,NB,NS,94,,CHICAGO,California & 14th Street
-87.60838,41.76802,7405,SOUTH CHICAGO,69TH PLACE,NWB,NS,30,,CHICAGO,South Chicago & 69th Place
-87.69971,42.01576,11866,CALIFORNIA,JARVIS,SB,NS,93,,CHICAGO,California & Jarvis
-87.75545,41.88938,3839,LARAMIE,FERDINAND (south leg),SB,NS,57,,CHICAGO,Laramie & Ferdinand
-87.72063,41.70392,12897,PULASKI,104TH STREET,NB,NS,53A,,CHICAGO,Pulaski & 104th Street
-87.67005,41.90321,2013,DIVISION,PAULINA (east leg),EB,NS,70,,CHICAGO,Division & Paulina
-87.55712,41.73727,9441,87TH STREET,MANISTEE (east leg),EB,NS,87,,CHICAGO,87th Street & Manistee
-87.66886,41.76842,10154,69TH STREET,WOOD,EB,NS,67,,CHICAGO,69th Street & Wood
-87.68551,41.93217,11015,DIVERSEY,OAKLEY,EB,MT,76,,CHICAGO,Diversey & Oakley
-87.74161,41.92424,1308,FULLERTON,KENTON (west leg),EB,FT,74,,CHICAGO,Fullerton & Kenton
-87.73058,41.96811,3739,LAWRENCE,KARLOV,EB,NS,81,N81,CHICAGO,Lawrence & Karlov
-87.71080,41.96109,11339,MONTROSE,SPAULDING,EB,NS,78,,CHICAGO,Montrose & Spaulding
-87.69543,41.92473,1330,FULLERTON,WASHTENAW (west leg),EB,FS,74,,CHICAGO,Fullerton & Washtenaw
-87.66678,41.79356,10527,GARFIELD,PAULINA,EB,FS,55,N55,CHICAGO,Garfield & Paulina
-87.76901,41.85083,6980,CERMAK,58TH AVENUE,EB,NS,"21,322",,CICERO,Cermak & 58th Avenue
-87.70939,42.00102,12088,KEDZIE,ALBION,SB,NT,11,,LINCOLNWOOD,Kedzie & Albion
-87.68022,41.83016,4486,LEAVITT,35TH STREET,SB,FS,"35,50,62",N62,CHICAGO,Leavitt & 35th Street
-87.77398,41.77758,4566,MEADE,63RD STREET,SB,FS,55A,,CHICAGO,Meade & 63rd Street
-87.65505,41.79969,5164,RACINE,52ND STREET,SB,NS,44,,CHICAGO,Racine & 52nd Street
-87.72074,41.70047,12887,PULASKI,106TH STREET,SB,NS,53A,,OAK LAWN,Pulaski & 106th Street
-87.61717,41.82927,2203,KING DRIVE,3600 SOUTH,SB,MB,3,,CHICAGO,3600 S King Drive
-87.69940,41.98864,11882,CALIFORNIA,THORNDALE,SB,NS,93,,CHICAGO,California & Thorndale
-87.61472,41.74005,2254,KING DRIVE,85TH STREET,SB,FS,3,,CHICAGO,King Drive & 85th Street
-87.72281,41.78582,4714,PULASKI,59TH STREET,NB,NS,53A,,CHICAGO,Pulaski & 59th Street
-87.59714,41.73669,9423,87TH STREET,GREENWOOD,EB,FS,87,,CHICAGO,87th Street & Greenwood
-87.67934,41.96867,3760,LAWRENCE,DAMEN,EB,NS,81,N81,CHICAGO,Lawrence & Damen
-87.64875,41.86948,6700,TAYLOR,900 WEST,EB,MB,157,,CHICAGO,900 W Taylor
-87.63058,41.87440,5384,CLARK,HARRISON,NB,NS,24,N22,CHICAGO,Clark & Harrison
-87.71261,41.94646,7951,KIMBALL,ADDISON,NB,NS,82,,CHICAGO,Kimball & Addison
-87.68657,41.89087,8385,WESTERN,GRAND,NB,FS,"49,X49",N49,CHICAGO,Western & Grand
-87.66973,41.98525,8970,ASHLAND,HOLLYWOOD,NB,FS,50,,CHICAGO,Ashland & Hollywood
-87.68728,41.91746,8400,WESTERN,ARMITAGE,NB,NS,49,N49,CHICAGO,Western & Armitage
-87.63136,41.90378,1899,CLARK,DIVISION,NB,NS,22,N22,CHICAGO,Clark & Division (Red Line)
-87.60493,41.74577,2475,COTTAGE GROVE,82ND STREET,NB,NS,4,,CHICAGO,Cottage Grove & 82nd Street
-87.69525,41.84817,15244,CALIFORNIA,24TH BOULEVARD,NB,FS,94,,CHICAGO,California & 24th Boulevard
-87.74605,41.92083,15758,CICERO,PALMER,NB,FS,54,,CHICAGO,Cicero & Palmer
-87.69349,41.78631,4153,CALIFORNIA,59TH STREET,NB,NS,94,,CHICAGO,California & 59th Street
-87.74679,41.94055,10326,CICERO,SCHOOL,NB,NS,54,,CHICAGO,Cicero & School
-87.61527,41.76947,2131,KING DRIVE,69TH STREET,NB,FS,3,,CHICAGO,King Drive & 69th Street
-87.72242,41.77125,4710,PULASKI,MARQUETTE RD,NB,NS,53A,,CHICAGO,Pulaski & Marquette Rd
-87.62001,41.71258,7619,MICHIGAN,100TH STREET,NB,NS,"34,103,106,119",N34,CHICAGO,Michigan & 100th Street
-87.64140,41.84529,5110,WALLACE,26TH STREET,NB,NS,44,,CHICAGO,Wallace & 26th Street
-87.69493,41.83730,4179,CALIFORNIA,31ST STREET,NB,NS,94,,CHICAGO,California & 31st Street
-87.80664,41.93780,11803,HARLEM,BELMONT,NB,NS,90,,CHICAGO,Harlem & Belmont
-87.56561,41.70814,5257,103RD STREET,OGLESBY,WB,NS,"15,26",,CHICAGO,103rd Street & Oglesby
-87.62464,41.76557,10850,71ST STREET,STATE,WB,NS,71,,CHICAGO,71st Street & State
-87.69964,42.00850,12077,LUNT,CALIFORNIA,WB,NS,96,,CHICAGO,Lunt & California
-87.66798,41.91069,17000,NORTH AVENUE,ASHLAND,WB,FS,72,,CHICAGO,North Ave & Ashland
-87.61362,41.70738,12287,103RD STREET,KING DRIVE,WB,NS,"34,106",,CHICAGO,103rd Street & King Drive
-87.70143,41.97589,4815,FOSTER,FRANCISCO,WB,NS,"92,93",,CHICAGO,Foster & Francisco
-87.72252,41.77870,3271,63RD STREET,PULASKI,WB,NS,63,N63,CHICAGO,63rd Street & Pulaski
-87.63030,41.86183,6295,CLARK,15TH STREET,SB,FT,24,,CHICAGO,Clark & 15th Street
-87.67786,41.84762,17116,BLUE ISLAND,HOYNE,NEB,FS,60,N60,CHICAGO,Blue Island & Hoyne
-87.67001,41.98831,17156,CLARK,THORNDALE,SB,FS,22,N22,CHICAGO,Clark & Thorndale
-87.72192,41.74595,4735,PULASKI,81ST STREET,SB,NS,53A,,CHICAGO,Pulaski & 81st Street
-87.75270,41.95876,5585,MILWAUKEE,CULLOM,NWB,NS,56,,CHICAGO,Milwaukee & Cullom
-87.64353,41.73002,3693,HALSTED,9030 SOUTH RR CROSSING,SB,NS,8A,,CHICAGO,9030 S Halsted
-87.77684,41.79357,4530,ARCHER,MELVINA,SWB,NS,"62,62H",,CHICAGO,Archer & Melvina
-87.59687,41.65388,7578,ELLIS,133RD STREET,SB,NS,34,,CHICAGO,Ellis & 133rd Street
-87.74709,42.03859,10456,SKOKIE BLVD,CRAIN,SB,NS,54A,,SKOKIE,Skokie Blvd & Crain
-87.70616,41.87978,3037,KEDZIE,MONROE,SB,NS,52,,CHICAGO,Kedzie & Monroe
-87.70601,41.87425,3041,KEDZIE,BLUE LINE (FOREST PARK),SB,MB,52,,CHICAGO,Kedzie-Homan Blue Line Station
-87.68405,41.79013,15143,WESTERN,57TH STREET,SB,FS,49,N49,CHICAGO,Western & 57th Street
-87.71336,41.97263,11285,KIMBALL,CARMEN (south leg),NB,FT,82,,CHICAGO,Kimball & Carmen
-87.80537,41.90508,15708,HARLEM,GREENFIELD,NB,NS,"90,307,318",,OAK PARK,Harlem & Greenfield
-87.84640,41.97486,8590,EAST RIVER RD,BERWYN,NB,NS,81W,,CHICAGO,East River Rd & Berwyn
-87.63831,41.84809,5113,CANAL,24TH PLACE,NB,NS,44,,CHICAGO,Canal & 24th Place
-87.73706,41.79955,17506,ARCHER,KOLMAR,NEB,NS,62,N62,CHICAGO,Archer & Kolmar
-87.68054,42.01936,3631,HOWARD,DAMEN,EB,NS,"97,201,206",,CHICAGO,Howard & Damen
-87.56583,41.73712,9437,87TH STREET,SOUTH CHICAGO,EB,NS,87,,CHICAGO,87th Street & South Chicago
-87.65756,41.72133,3467,95TH STREET,LOOMIS,WB,NS,"N9,95",N9,CHICAGO,95th Street & Loomis
-87.70875,41.80811,17264,47TH STREET,HOMAN,WB,FS,47,,CHICAGO,47th Street & Homan
-87.66595,41.85786,6815,18TH STREET,ASHLAND,WB,NS,18,,CHICAGO,18th Street & Ashland
-87.66633,41.91653,4095,CORTLAND,ELSTON,WB,NS,73,,CHICAGO,Cortland & Elston
-87.77151,41.94589,12605,ADDISON,MENARD,WB,NS,152,,CHICAGO,Addison & Menard
-87.65903,41.94721,12556,ADDISON,RACINE,WB,NS,152,,CHICAGO,Addison & Racine
-87.64817,41.89651,613,CHICAGO,HALSTED,WB,FS,66,N66,CHICAGO,Chicago & Halsted
-87.78657,41.79236,4536,ARCHER,NASHVILLE,WB,NS,"62,62H",,CHICAGO,Archer & Nashville
-87.68822,41.95413,5691,IRVING PARK,WESTERN,WB,NS,80,,CHICAGO,Irving Park & Western
-87.69884,42.06421,12642,CENTRAL STREET,GREEN BAY RD,EB,NS,"201,206",,EVANSTON,Central Street & Green Bay Rd
-87.61876,41.70718,12213,103RD STREET,INDIANA,EB,NS,106,,CHICAGO,103rd Street & Indiana
-87.78304,41.96840,9553,GUNNISON,MELVINA (west leg),EB,MT,81W,,CHICAGO,Gunnison & Melvina
-87.79275,41.96831,9729,GUNNISON,NATOMA,EB,NT,81W,,HARWOOD HEIGHTS,Gunnison & Natoma
-87.67474,41.89587,553,CHICAGO,WOLCOTT,EB,NS,66,N66,CHICAGO,Chicago & Wolcott
-87.65532,41.96223,15284,BROADWAY,MONTROSE,NB,FS,36,,CHICAGO,Broadway & Montrose
-87.68876,41.96885,14592,WESTERN,LAWRENCE,NB,FS,"11,49,49B,X49",N49,CHICAGO,Western & Lawrence
-87.62044,41.67822,7599,MICHIGAN,119TH STREET,NB,FS,"34,119",N34,CHICAGO,Michigan & 119th Street
-87.82008,42.00531,9911,NORTHWEST HWY,OZARK,NWB,FT,68,,CHICAGO,Northwest Hwy & Ozark
-87.63089,41.78000,3229,63RD STREET,RED LINE STATION,WB,MB,63,N63,CHICAGO,63rd Red Line Station
-87.75727,41.79291,4545,55TH STREET,LONG,WB,NS,"55A,55N",,CHICAGO,55th Street & Long
-87.68630,41.83030,7416,35TH STREET,ARTESIAN,WB,MT,35,,CHICAGO,35th Street & Artesian
-87.73985,41.91706,4131,ARMITAGE,KOLMAR,WB,NS,73,,CHICAGO,Armitage & Kolmar
-87.70676,41.82259,7796,PERSHING,SPAULDING,WB,NS,39,,CHICAGO,Pershing & Spaulding
-87.64548,41.94799,12550,ADDISON,PINE GROVE,WB,NS,152,,CHICAGO,Addison & Pine Grove
-87.59834,41.79513,15753,55TH STREET,UNIVERSITY,WB,FS,55,N55,CHICAGO,55th Street & University
-87.70220,41.82817,15182,36TH STREET,ALBANY,WB,FT,35,,CHICAGO,36th Street & Albany
-87.62749,41.88316,448,WASHINGTON,STATE,EB,FS,"J14,19,20,56,60,124,151,157","N4,N20,N60",CHICAGO,Washington & State
-87.74848,41.99705,10474,CICERO,DEVON,SB,FS,54A,,CHICAGO,Cicero & Devon
-87.59824,41.76045,7230,SOUTH CHICAGO,74TH STREET/GREENWOOD,SEB,NS,30,,CHICAGO,South Chicago & 74th Street/Greenwood
-87.74223,41.77132,10361,CICERO,MARQUETTE RD,SB,NS,54B,,BEDFORD PARK,Cicero & Marquette Rd
-87.77593,41.97245,9876,HIGGINS,MARMORA,SEB,NS,88,,CHICAGO,Higgins & Marmora
-87.74966,42.03722,3588,NILES CENTER,GREENLEAF,SB,NS,97,,SKOKIE,Niles Center & Greenleaf
-87.64585,41.81758,5150,HALSTED,42ND STREET,SB,MT,"8,44",,CHICAGO,Halsted & 42nd Street
-87.66662,41.68678,2931,VINCENNES,EDMAIRE,SWB,NS,111,,CHICAGO,Vincennes & Edmaire
-87.60659,41.80785,2550,COTTAGE GROVE,48TH STREET,SB,NS,4,N4,CHICAGO,Cottage Grove & 48th Street
-87.71172,42.00470,14998,MCCORMICK,PRATT,SB,NS,"82,96",,LINCOLNWOOD,McCormick & Pratt
-87.63404,41.91489,1409,CLARK,MENOMONEE,SB,NS,"22,36,73",N22,CHICAGO,Clark & Menomonee
-87.70222,41.73556,10030,KEDZIE,87TH STREET,SB,NS,52A,,CHICAGO,Kedzie & 87th Street
-87.76587,41.91677,11550,CENTRAL,over ARMITAGE,SB,MB,85,,CHICAGO,Central & Armitage
-87.68423,41.79759,8281,WESTERN,53RD STREET,SB,NS,49,N49,CHICAGO,Western & 53rd Street
-87.62583,41.79655,2419,STATE,54TH STREET,SB,NT,29,,CHICAGO,State & 54th Street
-87.70367,41.79543,3089,KEDZIE,54TH STREET,SB,NS,"52,52A",,CHICAGO,Kedzie & 54th Street
-87.54433,41.72843,11999,BUFFALO,92ND STREET,SB,NS,95,,CHICAGO,Buffalo & 92nd Street
-87.66100,41.95266,1820,CLARK,BYRON,SB,NS,22,N22,CHICAGO,Clark & Byron
-87.60623,41.78968,2561,COTTAGE GROVE,58TH STREET,SB,MT,"2,4",N4,CHICAGO,Cottage Grove & 58th Street
-87.72043,41.69143,4743,PULASKI,111TH STREET,SB,NS,53A,,OAK LAWN,Pulaski & 111th Street
-87.58868,41.80441,7175,LAKE PARK,5000 SOUTH,SB,MB,"2,6,28",,CHICAGO,5000 S Lake Park
-87.66375,41.76136,6108,ASHLAND,73RD STREET,SB,NS,9,N9,CHICAGO,Ashland & 73rd Street
-87.78180,41.79059,4668,NARRAGANSETT,56TH STREET,SB,NS,55N,,CHICAGO,Narragansett & 56th Street
-87.69570,41.85747,4248,CALIFORNIA,18TH STREET,SB,NS,94,,CHICAGO,California & 18th Street
-87.66966,41.87163,6637,POLK,PINK LINE STATION,WB,MB,"7,157",,CHICAGO,Polk Pink Line Station
-87.62642,41.76881,14140,69TH BUS BRIDGE,RED LINE STATION,WB,MB,71,,CHICAGO,69th Red Line Station
-87.71343,41.90111,805,GRAND,THOMAS,WB,FT,65,,CHICAGO,Grand & Thomas
-87.67449,41.89603,625,CHICAGO,WOLCOTT,WB,NS,66,N66,CHICAGO,Chicago & Wolcott
-87.74165,41.73278,9363,87TH STREET,CICERO,WB,TERM,87,,OAK LAWN,87th Street & Cicero Terminal
-87.56310,41.70818,5255,103RD STREET,BENSLEY,WB,NS,"J14,26",,CHICAGO,103rd Street & Bensley
-87.66612,42.00550,1748,PRATT,GLENWOOD (wast leg),WB,FS,155,,CHICAGO,Pratt & Glenwood
-87.64812,41.90904,15406,HALSTED,BLACKHAWK,NB,FT,8,,CHICAGO,Halsted & Blackhawk
-87.72633,41.91304,9111,PULASKI,1739 NORTH,NB,MB,53,N53,CHICAGO,1739 N Pulaski
-87.57529,41.72807,5286,JEFFERY,92ND STREET,NB,FS,15,,CHICAGO,Jeffery & 92nd Street
-87.75924,41.93855,9256,BELMONT,LOCKWOOD,EB,NS,77,N77,CHICAGO,Belmont & Lockwood
-87.71821,41.87346,175,HARRISON,LAWNDALE,EB,NS,7,,CHICAGO,Harrison & Lawndale
-87.66409,41.86676,300,ROOSEVELT,LAFLIN,EB,NS,12,,CHICAGO,Roosevelt & Laflin
-87.65423,41.90347,2022,DIVISION,CHERRY,EB,NS,70,,CHICAGO,Division & Cherry
-87.58661,41.77338,10069,67TH STREET,STONY ISLAND,WB,FS,"N5,67",N5,CHICAGO,67th Street & Stony Island
-87.64356,41.83085,7643,35TH STREET,UNION,WB,NS,35,,CHICAGO,35th Street & Union
-87.68345,41.86907,6644,TAYLOR,OAKLEY,WB,NS,157,,CHICAGO,Taylor & Oakley
-87.66576,41.85242,6862,CERMAK,ASHLAND,WB,NS,21,,CHICAGO,Cermak & Ashland
-87.66968,41.80861,8084,47TH STREET,WOOD,WB,NS,47,,CHICAGO,47th Street & Wood
-87.69479,41.94676,12573,ADDISON,TALMAN,WB,NS,"94,152",,CHICAGO,Addison & Talman
-87.66714,41.89627,15843,ASHLAND,CHICAGO,NB,FS,"9,X9",N9,CHICAGO,Ashland & Chicago
-87.74598,41.91709,14641,CICERO,ARMITAGE,NB,FS,54,,CHICAGO,Cicero & Armitage
-87.63066,41.80224,15907,WENTWORTH,51ST STREET,NB,FS,"15,51,24",,CHICAGO,Wentworth & 51st Street
-87.76531,41.89117,11564,CENTRAL,OHIO,SB,NS,85,,CHICAGO,Central & Ohio
-87.67660,41.88306,8912,DAMEN,WASHINGTON,NB,NS,50,,CHICAGO,Damen & Washington
-87.78535,41.92393,15040,NARRAGANSETT,FULLERTON,NB,FS,86,,CHICAGO,Narragansett & Fullerton
-87.75495,41.88013,3864,LARAMIE,MADISON,NB,NS,57,,CHICAGO,Laramie & Madison
-87.72453,41.84628,15055,PULASKI,25TH STREET,NB,FS,53,,CHICAGO,Pulaski & 25th Street
-87.71332,41.96483,11129,KIMBALL,WILSON,SB,NS,82,,CHICAGO,Kimball & Wilson
-87.63032,41.85760,17152,CLARK,18TH STREET,SB,FS,24,,CHICAGO,Clark & 18th Street
-87.71366,41.99448,1505,LINCOLN,McCORMICK/KIMBALL,NWB,NS,11,,CHICAGO,Lincoln & McCormick/Kimball
-87.72408,41.81827,17203,PULASKI,41ST STREET,SB,FT,53A,,CHICAGO,Pulaski & 41st Street
-87.69628,41.87725,14615,CALIFORNIA,JACKSON,SB,FS,94,,CHICAGO,California & Jackson
-87.72550,41.87271,15553,PULASKI,FIFTH AVENUE,SB,FS,53,,CHICAGO,Pulaski & Fifth Avenue
-87.69679,41.89577,3023,CALIFORNIA,CHICAGO,SB,NS,94,,CHICAGO,California & Chicago
-87.61571,41.78017,3437,63RD STREET,KING DRIVE,EB,NS,63,N63,CHICAGO,63rd Street & King Drive (Green Line)
-87.62089,41.69633,7542,MICHIGAN,109TH STREET,SB,NS,"34,119",N34,CHICAGO,Michigan & 109th Street
-87.72286,41.78055,12857,PULASKI,62ND STREET,SB,NS,53A,,CHICAGO,Pulaski & 62nd Street
-87.54462,41.73739,9447,87TH STREET,BUFFALO,EB,NS,87,,CHICAGO,87th Street & Buffalo
-87.70688,41.82250,7785,PERSHING,SPAULDING,EB,NT,39,,CHICAGO,Pershing & Spaulding
-87.78350,41.90909,854,NORTH AVENUE,RIDGELAND,EB,NS,"72,86",,OAK PARK,North Ave & Ridgeland
-87.67079,41.69185,12405,111TH STREET,HALE (west leg),EB,FS,112,,CHICAGO,111th Street & Hale
-87.63582,41.74425,6434,VINCENNES,83RD STREET,NB,FS,24,,CHICAGO,Vincennes & 83rd Street
-87.58612,41.75701,7191,STONY ISLAND,76TH STREET,SB,NS,28,,CHICAGO,Stony Island & 76th Street
-87.66472,41.79350,6089,ASHLAND,GARFIELD (south leg),SB,FS,"9,X9",N9,CHICAGO,Ashland & Garfield
-87.67582,41.84810,14961,DAMEN,BLUE ISLAND,SB,FS,50,,CHICAGO,Damen & Blue Island
-87.66511,42.01580,1014,SHERIDAN,JARVIS,SB,FS,147,0,CHICAGO,Sheridan & Jarvis
-87.75586,41.90233,3832,LARAMIE,DIVISION,SB,NS,57,,CHICAGO,Laramie & Division
-87.70610,41.87723,14599,KEDZIE,JACKSON,SB,FS,52,,CHICAGO,Kedzie & Jackson
-87.65363,41.74331,5197,RACINE,83RD STREET,SB,NS,44,,CHICAGO,Racine & 83rd Street
-87.76055,41.96776,5591,MILWAUKEE,LAWRENCE,NWB,NS,56,,CHICAGO,Milwaukee & Lawrence
-87.60603,41.78052,2566,COTTAGE GROVE,63RD STREET,SB,NS,4,,CHICAGO,Cottage Grove & 63rd Street (Green Line)
-87.68443,41.81230,15742,WESTERN,45TH STREET,NB,FS,49,N49,CHICAGO,Western & 45th Street
-87.61884,41.85153,14559,KING DRIVE,McCORMICK SQ (2300 S),NB,FS,"3,21",,CHICAGO,McCormick Place
-87.72628,41.90970,9109,PULASKI,NORTH AVENUE,NB,NS,53,N53,CHICAGO,Pulaski & North Ave
-87.53999,41.69178,7344,AVENUE O,112TH STREET,NB,NS,30,,CHICAGO,Avenue O & 112th Street
-87.74778,41.96815,10488,CICERO,LAWRENCE,SB,NS,54A,,CHICAGO,Cicero & Lawrence
-87.62086,41.78564,13043,60TH STREET,INDIANA,WB,FS,59,,CHICAGO,60th Street & Indiana
-87.66679,41.87410,193,HARRISON,ASHLAND,EB,NS,7,,CHICAGO,Harrison & Ashland
-87.66396,41.77395,6176,ASHLAND,66TH STREET,NB,NS,9,N9,CHICAGO,Ashland & 66th Street
-87.67406,41.78482,8779,DAMEN,60TH STREET,SB,NT,48,,CHICAGO,Damen & 60th Street
-87.75629,41.93145,11089,DIVERSEY,LARAMIE,WB,NS,76,,CHICAGO,Diversey & Laramie
-87.70530,41.68424,10060,115TH STREET,HOMAN,WB,NS,52A,,CHICAGO,115th Street & Homan
-87.70133,41.87744,122,JACKSON,SACRAMENTO,WB,FS,126,,CHICAGO,Jackson & Sacramento
-87.68029,41.86938,6685,OGDEN,TAYLOR,NEB,FS,157,,CHICAGO,Ogden & Taylor
-87.64676,41.85971,5806,HALSTED,16TH STREET,SB,FS,"8,18,N62",N62,CHICAGO,Halsted & 16th Street
-87.62343,41.83449,1609,MICHIGAN,33RD STREET,SB,FS,"1,4",N4,CHICAGO,Michigan & 33rd Street
-87.63146,41.90194,1852,CLARK,MAPLE,SB,NS,22,N22,CHICAGO,Clark & Maple
-87.62028,41.70731,7536,MICHIGAN,103RD STREET,SB,NS,"34,103,119",N34,CHICAGO,Michigan & 103rd Street
-87.70995,41.93939,7946,BELMONT,SPAULDING,WB,MT,77,N77,CHICAGO,Belmont & Spaulding
-87.62063,41.72005,7529,MICHIGAN,96TH STREET,SB,NT,"34,103,106,119",N34,CHICAGO,Michigan & 96th Street
